Id,SalePrice
1563,122409.70657990791
1564,153980.55245031917
1565,137508.7492048469
1566,242493.15384296398
1567,65265.785047026235
1568,220661.86551610252
1569,85063.57618046715
1570,150248.96299447224
1571,121202.10578659398
1572,139521.76808285376
1573,258186.53311317204
1574,123886.84246266691
1575,244771.98391786288
1576,243920.95219666022
1577,201639.26538885932
1578,148501.52201392187
1579,136953.92096832278
1580,212436.27687741292
1581,142816.8111523533
1582,130386.67197405372
1583,304767.2474375877
1584,229077.4196072094
1585,157614.18075902818
1586,55909.91137953766
1587,100882.92336229142
1588,146690.9149396777
1589,103415.5432340299
1590,137397.7715514988
1591,63018.99990373955
1592,131817.5048454526
1593,149049.49657094467
1594,123106.29427258298
1595,112524.01870470413
1596,216080.97365864413
1597,172851.4799085321
1598,211476.60181723966
1599,203369.71559698938
1600,187887.84413628385
1601,29787.158470618655
1602,128440.98717844079
1603,54845.4541179667
1604,255421.33729189425
1605,269115.4592348237
1606,169367.87257490098
1607,168369.21207601752
1608,230039.29080948292
1609,200462.4731966399
1610,159937.7252650737
1611,163822.97711136297
1612,163440.76536809152
1613,168620.92862081237
1614,129445.29591667547
1615,54814.811384445406
1616,40537.658324522316
1617,63425.02074212453
1618,114293.07858664298
1619,152799.76818045613
1620,179441.90038159885
1621,138240.81396203942
1622,128434.88204016152
1623,262424.37859024084
1624,208474.9839349332
1625,121396.34026582562
1626,194542.33274940634
1627,194791.16690824367
1628,282051.74554463057
1629,201176.36590569257
1630,315268.2892639665
1631,215495.02934343833
1632,232815.156889569
1633,196811.3256802574
1634,202165.31736920588
1635,197361.97491172398
1636,170970.7162507081
1637,195948.94535144535
1638,215230.24715596926
1639,200916.94460922782
1640,262608.23144722614
1641,202838.06061048596
1642,233471.20437617833
1643,230169.96878124867
1644,236873.43229627516
1645,240474.41186966025
1646,182534.32930416334
1647,178337.36266914476
1648,132346.6168681602
1649,132157.44431219832
1650,119276.12901202729
1651,111662.96277434775
1652,124880.17045865348
1653,123757.75654170499
1654,155587.9911991756
1655,153241.99458064418
1656,144822.62571595423
1657,156216.834002516
1658,147594.20157337957
1659,133752.39053626033
1660,144613.96401155624
1661,369721.63490424375
1662,327239.68972587446
1663,320007.2350090409
1664,412441.33392316406
1665,282914.3025247727
1666,288331.8599981284
1667,308781.979544214
1668,307870.930376678
1669,296405.9350400984
1670,307666.461065853
1671,260092.37815406173
1672,373204.4669032437
1673,287088.2878270943
1674,254860.91714701196
1675,187794.25299261417
1676,198254.97129075555
1677,216037.193037197
1678,383026.85263282503
1679,315629.7248193191
1680,280298.9580248301
1681,245423.4879975682
1682,284240.5268872122
1683,195109.25575189595
1684,209830.9173901591
1685,185982.34282537084
1686,180494.39229780715
1687,189837.72855338547
1688,214027.2724175593
1689,212477.784253845
1690,224618.98260653834
1691,213171.6284312862
1692,271440.5582162747
1693,189905.2903064969
1694,202921.90113524627
1695,191724.77228424675
1696,279592.8295765766
1697,194506.817236081
1698,322639.777369004
1699,292155.9745420881
1700,249365.56571793742
1701,276887.8609644335
1702,252826.13542146096
1703,259033.15438603912
1704,281077.29643966793
1705,241170.5012978611
1706,365479.391753613
1707,200041.49181607412
1708,204900.50916120806
1709,263495.73010731814
1710,233176.1545135677
1711,274505.11298334156
1712,256572.37661173055
1713,265284.96147894324
1714,224347.90672393586
1715,211148.93772070413
1716,182859.9548561175
1717,197435.51535042003
1718,130317.68764751987
1719,213555.2542754336
1720,245383.97905868408
1721,183674.85324640386
1722,117802.13113892963
1723,169084.18579931743
1724,225458.96775763377
1725,244459.44394628564
1726,188606.49168044445
1727,149758.64215613704
1728,200819.9582137214
1729,170555.3650833664
1730,178311.46941642137
1731,123392.60353199136
1732,120006.57041872758
1733,110943.88310552225
1734,113388.48670085566
1735,133044.59790420253
1736,103223.7015598868
1737,326439.1978767873
1738,237449.20779902162
1739,268279.2819589488
1740,188252.9579851766
1741,189123.46670047008
1742,176236.2053021388
1743,186641.91053543007
1744,298477.46549427975
1745,211699.1150083649
1746,224167.25753558485
1747,225758.1268647206
1748,225518.61436760495
1749,154337.9394791458
1750,153677.6890023721
1751,252763.2571462742
1752,112104.98304539314
1753,148928.03058859985
1754,229072.21841751016
1755,163668.3025966459
1756,146396.70750039816
1757,100039.62009093375
1758,154605.49600931373
1759,181166.52339679655
1760,169185.48193836177
1761,163890.64368898724
1762,162573.85990227317
1763,171123.7848412532
1764,112276.4972799382
1765,191948.69922473375
1766,208625.00792248663
1767,250676.9110197667
1768,140395.78694877774
1769,182855.0321854006
1770,162080.2736196632
1771,111155.2369434936
1772,120760.37667202158
1773,108520.79573261482
1774,144062.28349668183
1775,145948.1666813373
1776,141890.32657340146
1777,102423.50336015038
1778,143934.82565092365
1779,121579.81020942493
1780,198427.71648987732
1781,116315.30517042684
1782,50946.760516274255
1783,131860.90073568537
1784,88035.75142450072
1785,110351.5766227874
1786,156317.6268176511
1787,171657.27352271532
1788,14877.292184283026
1789,100984.32580363587
1790,45072.18346002861
1791,207580.53496179334
1792,166438.689957971
1793,162097.64791052602
1794,182651.5930141717
1795,126942.45543607161
1796,134998.02287779446
1797,145067.33271632832
1798,104300.38793289335
1799,107959.54538225709
1800,108718.38557928661
1801,97454.831602311
1802,163553.3418206093
1803,167525.66108720284
1804,132747.71155732032
1805,150448.54473037994
1806,136262.31734580826
1807,181122.4451937955
1808,122978.44486632897
1809,108563.03212951263
1810,148229.06569168041
1811,48636.40163802798
1812,88919.09973308048
1813,116212.00065525621
1814,81510.90110921557
1815,24675.877164651174
1816,92736.99366212345
1817,99308.18712598062
1818,147803.7672352458
1819,129340.9485874048
1820,41244.959623080445
1821,121179.0216188326
1822,162067.8815274625
1823,17835.41013077041
1824,132730.49408936128
1825,138088.17161374097
1826,96929.77484983159
1827,101718.7562228064
1828,137399.25227922096
1829,166153.090391855
1830,158133.1612995097
1831,182494.01828459697
1832,106341.30143497512
1833,159101.01938820234
1834,129150.89261584508
1835,107589.17731749709
1836,120500.96850277833
1837,79547.46223661117
1838,109873.6753010928
1839,83994.25920834113
1840,147905.44149020035
1841,143552.0473285576
1842,90733.31160575431
1843,117026.07243481907
1844,131849.99094675947
1845,136378.85136513715
1846,147772.62379799876
1847,150557.37720798329
1848,3764.9857792998664
1849,128386.96071573207
1850,120950.42637700855
1851,147182.63506553578
1852,125899.10906421486
1853,121396.75698971504
1854,184606.13174913242
1855,158075.96057356638
1856,239441.78243241482
1857,135936.7717678442
1858,139818.41118676006
1859,128767.32759539434
1860,162811.3392352441
1861,127818.0107609937
1862,298638.68109833426
1863,296909.8646818842
1864,296926.19925987395
1865,316657.18855148717
1866,313008.16264785593
1867,238735.42944023223
1868,284307.2569596167
1869,231078.66109254002
1870,250289.73333001346
1871,246396.777049165
1872,180700.97449758626
1873,228242.40552777657
1874,147493.89934725245
1875,214534.95759819448
1876,213010.39378425176
1877,226634.40302402875
1878,218294.18685699417
1879,112854.51414982905
1880,150286.80587141472
1881,240316.78956880514
1882,249032.76071386272
1883,202421.98803515756
1884,209484.43857611995
1885,259433.32822330063
1886,273270.8629753981
1887,241926.26557453908
1888,291372.2503673576
1889,175106.11296355398
1890,108998.19834198803
1891,148040.19471817557
1892,73636.29852488474
1893,134240.86869057617
1894,94231.5860226273
1895,155155.64948806353
1896,123345.91496124887
1897,116623.53653400973
1898,121169.84596547484
1899,148482.91732914
1900,155779.4818784513
1901,169774.73890125367
1902,140599.64808738278
1903,220203.46362802363
1904,132555.71232402115
1905,190165.8126510454
1906,159518.73793128296
1907,200869.28161151626
1908,134187.86439057998
1909,157887.51970517612
1910,138544.4660615907
1911,218168.10173155088
1912,286646.1758752554
1913,170610.21780985035
1914,53108.103883854346
1915,254787.02145636687
1916,27067.601513848873
1917,262378.13131178846
1918,147928.39463306428
1919,192018.04845509166
1920,176370.50063239038
1921,328779.9206440882
1922,295284.91526837857
1923,219263.80466475803
1924,220072.2545139687
1925,228337.1842912332
1926,331867.9667409684
1927,124199.33073624526
1928,166886.79713222664
1929,105094.75776609383
1930,134521.8736444472
1931,142782.59181050188
1932,142807.0445451918
1933,146691.0264860012
1934,189978.6335133391
1935,187876.76867387514
1936,189674.08707029722
1937,192832.94611587853
1938,182328.39135299518
1939,240088.99806958693
1940,196396.52973191347
1941,185670.06884453841
1942,202981.24611847848
1943,205206.75501415017
1944,278496.1436353633
1945,328932.35077521484
1946,167174.15800647426
1947,270086.8528806353
1948,174465.79676480056
1949,254763.20453503868
1950,213196.09762470145
1951,269949.02198384865
1952,226379.47891103104
1953,201991.47299449553
1954,220704.89027244644
1955,133396.97497009882
1956,305853.0534232727
1957,176636.40315327677
1958,299223.14875644026
1959,136528.94547648006
1960,92107.4719901483
1961,121832.72263689968
1962,112187.63250338961
1963,123390.56245795102
1964,106036.53073639341
1965,136793.5717020838
1966,153341.7320548019
1967,271104.1991836417
1968,331794.16402501403
1969,326561.69348175544
1970,337758.2435681366
1971,387423.94822353264
1972,329042.22576417914
1973,271706.47172119655
1974,294512.9305048513
1975,414169.7728888104
1976,292123.54419331835
1977,329599.39806036116
1978,292621.87279675924
1979,293741.5710081931
1980,184034.324497554
1981,297291.1253752061
1982,231110.79885167046
1983,211241.3883827913
1984,186125.79573298572
1985,245866.31235830183
1986,243661.9495230231
1987,203855.54066591314
1988,187130.22038241383
1989,211130.9187732623
1990,228236.9232848666
1991,221486.07352596207
1992,243365.6978517056
1993,206138.7128693324
1994,247980.0062530567
1995,202549.28362804162
1996,277466.3306439144
1997,281089.06462902017
1998,293769.44789681444
1999,267862.1373604338
2000,289706.8559058986
2001,263471.8519967061
2002,257520.57623139257
2003,260551.42923235265
2004,281061.72969230614
2005,236411.39794042637
2006,217221.12769321515
2007,258777.40108622052
2008,226705.28471349087
2009,199686.53517130972
2010,214583.34957474773
2011,155987.79288905137
2012,186758.457105065
2013,175423.48450219817
2014,191451.9155292746
2015,203752.79344933608
2016,198649.49155323207
2017,204499.2223239625
2018,113580.47517338861
2019,133686.39558018907
2020,77908.40629993612
2021,95118.23645504494
2022,187024.16598585574
2023,136120.13966290234
2024,273298.1919600291
2025,325401.22251798864
2026,181476.9550543006
2027,156139.8713996429
2028,170853.07803520816
2029,173850.56342743686
2030,264171.923708708
2031,252287.1144175427
2032,238322.3854758523
2033,256825.33877206035
2034,182040.5157100521
2035,241270.8019275472
2036,227653.217749667
2037,230623.43241007777
2038,295029.3519273461
2039,215063.20505682542
2040,341969.58094422985
2041,264001.8613437533
2042,209960.76038873894
2043,166380.67080002045
2044,191441.5853967131
2045,204166.13938478846
2046,129982.3635616859
2047,134099.03347203415
2048,141633.576532271
2049,125640.48503396835
2050,183289.3666022597
2051,121203.95939254155
2052,137192.2205994404
2053,141894.77462386992
2054,70010.06861957838
2055,153582.93497834355
2056,147604.9631493159
2057,102973.94280895637
2058,207705.8585625072
2059,140486.6927636182
2060,193156.38489834266
2061,194929.79674075567
2062,117732.51903473958
2063,110974.56153946114
2064,121855.87292183633
2065,116698.96000757534
2066,182181.8217747095
2067,131141.6820257057
2068,128277.43525854498
2069,76586.76104354672
2070,96475.5788555278
2071,76380.42313748086
2072,149325.40744251385
2073,133279.7737290169
2074,170201.17572352896
2075,151207.12321242155
2076,125836.4081344041
2077,123002.60858819191
2078,106222.6352248023
2079,145978.07831238583
2080,127027.55820653262
2081,120401.6683568554
2082,92287.21284012415
2083,138657.4993079591
2084,94901.0890773614
2085,108068.32853529463
2086,167614.4220411185
2087,135006.93223798322
2088,104103.16633617552
2089,71809.20270150807
2090,120434.15191518608
2091,60810.80496418965
2092,148826.7992839329
2093,128234.56315653492
2094,129407.40511630685
2095,130297.87243379932
2096,84717.08153832285
2097,76803.3521276142
2098,142694.40294380463
2099,17554.50904734549
2100,48203.210655806935
2101,107778.98859816208
2102,146325.60001594387
2103,97159.34695966635
2104,135310.9339351526
2105,110542.84207673534
2106,30117.498040427105
2107,210367.19576561206
2108,125734.46976576676
2109,103618.81677524652
2110,129102.51546317572
2111,174046.71455184068
2112,129736.75106687634
2113,118724.44048573286
2114,118302.32923474605
2115,157240.3871480578
2116,123334.28155574622
2117,149882.2694083932
2118,138962.02579488396
2119,109376.4338469524
2120,120273.1068286444
2121,83649.58220923645
2122,84548.94259713148
2123,111717.03100435901
2124,189402.81630979315
2125,131676.37226927653
2126,152667.77042145678
2127,153730.62765025115
2128,131025.86278769281
2129,119811.35566250188
2130,126551.85770996893
2131,179671.83569659188
2132,131534.88673767587
2133,142188.11770999897
2134,139610.18576098257
2135,122252.3086402067
2136,20797.364606132498
2137,106744.92405884806
2138,136526.65535368212
2139,160811.56354507443
2140,140998.55221636547
2141,153825.58351983177
2142,116945.2587793793
2143,136908.794490329
2144,92237.09197774623
2145,136513.58523930144
2146,181235.77971148933
2147,144689.18504061934
2148,165383.16749210237
2149,129845.94674613117
2150,232651.31783299288
2151,141721.3358406527
2152,156518.65909167286
2153,195509.49902228802
2154,95123.46605448634
2155,150005.37980521272
2156,267678.76802489907
2157,246718.09711388126
2158,233985.5609244753
2159,220833.77689312142
2160,194081.56628789403
2161,256439.90381954168
2162,360121.04039613926
2163,318004.82313429774
2164,246508.61935709766
2165,205150.37215273757
2166,157285.93774449523
2167,224506.0486222296
2168,201837.07870286866
2169,201736.23257872066
2170,213578.93328883708
2171,158469.2151161381
2172,133828.58324034116
2173,201150.4432081713
2174,241459.02587929787
2175,301708.9258825432
2176,292420.7572589556
2177,241589.83769577695
2178,232008.599600174
2179,150939.26558428723
2180,244543.09458386363
2181,200175.33410442364
2182,225502.1359834196
2183,195479.45159211522
2184,131209.13939551078
2185,124190.67238991032
2186,166914.62486274238
2187,164051.5530086652
2188,166817.95791078755
2189,273220.9851643366
2190,61788.70451242104
2191,62240.50165000558
2192,40968.798723025015
2193,98543.37875407934
2194,99212.0102535158
2195,85949.78096458851
2196,77503.6260920259
2197,95629.64888618467
2198,176603.32779177
2199,197938.3933010446
2200,162208.02444532304
2201,150023.2875012157
2202,209630.0908688407
2203,130668.21055365074
2204,151291.23675015848
2205,109319.93299462297
2206,147386.87253646692
2207,201705.17928528646
2208,255321.89786254195
2209,190579.1431559499
2210,136884.40979080542
2211,140120.8835475291
2212,122834.43174061994
2213,82969.82727428828
2214,132807.0715811106
2215,99119.4737679069
2216,141297.90448040725
2217,23357.926568835042
2218,75290.36603013123
2219,78875.86824993952
2220,47208.039183713496
2221,254856.08706075815
2222,238431.58149012062
2223,286038.62002649927
2224,238980.65915230638
2225,135273.86177142465
2226,185187.84685279685
2227,220809.514618553
2228,274628.5976933171
2229,240163.28177835373
2230,150215.60804504692
2231,211805.08545474405
2232,200732.4497762709
2233,187562.01994672557
2234,255783.14295866084
2235,213802.26297649916
2236,259305.3742833112
2237,297955.5033363523
2238,253416.10077820695
2239,119736.03054023092
2240,167946.95785900694
2241,128907.49687264755
2242,98207.58594032866
2243,109812.70208636252
2244,89689.9511902628
2245,91826.96106919623
2246,146744.529714372
2247,116228.81507738517
2248,121957.17939831875
2249,120679.8035626274
2250,133519.37360186945
2251,110813.68238214287
2252,195655.4455592793
2253,171626.8692354525
2254,190136.53624489252
2255,216696.97589999158
2256,193433.27439149714
2257,205771.84070113127
2258,184977.41619460995
2259,189180.4706820721
2260,161329.7610868183
2261,203515.84859752946
2262,214615.13421437063
2263,315128.5236661851
2264,377290.5431433448
2265,142302.67376653897
2266,257218.39107552683
2267,328826.92542673834
2268,357355.47929005674
2269,172537.25541872205
2270,204894.0847121165
2271,233801.98268764536
2272,243651.51705731917
2273,173492.5819036566
2274,203982.56569728523
2275,167160.35248429666
2276,182664.66836650087
2277,200417.85716349655
2278,175175.5524240086
2279,105972.13911456324
2280,94985.06872638024
2281,164966.573776645
2282,185652.19500099693
2283,121683.91135473596
2284,107671.67669090978
2285,147418.73691789247
2286,122584.0706810446
2287,310705.09306150186
2288,255851.79548653238
2289,303203.6430890828
2290,343144.8949489335
2291,295801.607351562
2292,365327.01077630906
2293,358925.7017588627
2294,316662.0323874892
2295,390877.9525903601
2296,236634.11041053035
2297,293738.08282568236
2298,285098.2142915765
2299,310288.80294854403
2300,294681.56987327104
2301,275857.4241407232
2302,254812.57837942778
2303,256080.6822122431
2304,239560.8347342133
2305,192034.86555932031
2306,193554.25451527978
2307,200950.0980623928
2308,221402.22205795697
2309,268343.87971479236
2310,210063.53150897322
2311,218251.44806368207
2312,195929.76337011717
2313,183273.61107279104
2314,198370.00165132014
2315,186631.52016864414
2316,219254.53449756396
2317,194798.38639639108
2318,176184.5470938906
2319,198947.30134625745
2320,196838.60351635504
2321,260080.1892667939
2322,210821.79150019598
2323,200767.33267221414
2324,211628.25163307623
2325,211089.55700026127
2326,196810.91917525989
2327,217320.4012836056
2328,229557.7982277627
2329,207798.8091160222
2330,196871.2756393212
2331,308162.40167562244
2332,344981.0414511061
2333,306132.3256251679
2334,254303.18229725072
2335,275985.6023549235
2336,292842.6984243542
2337,190754.7640718195
2338,268573.2048586842
2339,241527.07403983013
2340,355535.419161835
2341,220760.98218403
2342,252792.7343885575
2343,237430.99038591096
2344,237059.95274881483
2345,241010.33040044177
2346,211441.27752052736
2347,190788.90172185726
2348,238751.7081984866
2349,174909.47534529364
2350,271925.15830580844
2351,233473.81789575075
2352,257485.3831390345
2353,246724.71295016631
2354,132553.37417273317
2355,149129.68580464332
2356,166766.76346205059
2357,210291.8932205371
2358,194397.51049912558
2359,131804.61834091472
2360,126167.25222477014
2361,141732.5605819188
2362,276572.40616337163
2363,155527.83873539336
2364,199354.68075709278
2365,230170.97951986094
2366,195934.85104964185
2367,219689.43339244602
2368,201672.44755145314
2369,204832.40281387058
2370,180639.15061205777
2371,151618.93829563574
2372,185851.84208225226
2373,286754.04942112253
2374,289148.35845311056
2375,237684.85150168883
2376,288540.99299447867
2377,308531.3267488745
2378,162409.17013091024
2379,229725.71779010096
2380,153488.06356841512
2381,177852.23319525504
2382,235480.6551909151
2383,221761.49320619355
2384,256683.19085361878
2385,178475.0546086626
2386,142709.3347705251
2387,128941.3651461401
2388,122739.29458664148
2389,133490.8411753301
2390,157677.32280405972
2391,129764.04578077723
2392,97902.67919081938
2393,186051.93095748627
2394,133049.431721383
2395,209755.39145269024
2396,152247.88929562003
2397,224695.31576397864
2398,131604.6228207323
2399,27378.771992029157
2400,32851.37904797436
2401,117981.84231966629
2402,149080.79911783861
2403,139146.26750428858
2404,138695.20719028916
2405,169024.31089221453
2406,157994.3508026715
2407,125643.25166944461
2408,154676.52193615015
2409,114329.7122759344
2410,197403.6216999106
2411,116849.30976856383
2412,146863.33132361388
2413,117581.63065006898
2414,132749.78173984739
2415,125805.67228618846
2416,140392.48604486487
2417,123099.0658282917
2418,123918.30515337223
2419,109024.12033147889
2420,120757.81983442837
2421,132509.19108861045
2422,100053.6667898011
2423,100148.78936695238
2424,164874.41413790896
2425,227609.18045484554
2426,153178.1958616568
2427,103082.63195288216
2428,192778.78566191404
2429,100291.21465198672
2430,143736.6097275283
2431,104150.52715776139
2432,135676.8906642393
2433,136943.84312966606
2434,129033.83310832479
2435,149744.6311424831
2436,105013.86386252602
2437,102586.79272702453
2438,108223.323691022
2439,117411.62206449546
2440,137747.96015148226
2441,106808.60134418006
2442,101655.39554037026
2443,137884.50028691278
2444,131485.2991588239
2445,67017.31694732001
2446,111674.39169903309
2447,209027.5207768611
2448,139110.99216852314
2449,111386.17973343004
2450,167679.53092201985
2451,120686.61800696806
2452,212815.8369995274
2453,87019.04642394767
2454,121741.6745130429
2455,152431.97172117874
2456,133760.6693461258
2457,122034.50796373468
2458,125698.32959493296
2459,93782.13422025472
2460,158958.88042130158
2461,119039.9856706768
2462,125408.68159616564
2463,137230.27730503853
2464,170329.09998742933
2465,143646.62295003608
2466,107871.24206769734
2467,176888.06785121176
2468,90738.92202570045
2469,89341.21896732913
2470,191968.38685635687
2471,224020.54245034442
2472,181693.68882820173
2473,91728.73887687991
2474,73348.73151731014
2475,236695.7721384794
2476,88906.23681333114
2477,82836.32572374982
2478,162034.15470761014
2479,108109.95852927223
2480,127741.11566765839
2481,126401.67006462184
2482,114719.43484746036
2483,96974.6407987026
2484,139823.63056277623
2485,122113.60908137925
2486,144586.74921584665
2487,198674.70282431482
2488,183240.6725700159
2489,163663.12142599246
2490,149116.07751994475
2491,88058.09517655266
2492,197217.20855898294
2493,155173.48270080017
2494,154866.68149351934
2495,86208.93650695763
2496,230794.87830467185
2497,151080.49257578654
2498,97122.334196263
2499,79439.61730667704
2500,109521.032670861
2501,130711.62250203616
2502,148870.83854056604
2503,78198.04848995828
2504,176751.2411915199
2505,235845.56507477374
2506,260586.47916433797
2507,270511.5891542875
2508,261476.28676767484
2509,229892.23051661905
2510,235228.94385801558
2511,199965.75530370872
2512,209615.2496362644
2513,243758.05597945116
2514,270169.5899386096
2515,128390.68352377403
2516,186137.37607695814
2517,142001.01119144761
2518,150654.0377108337
2519,222998.09041074594
2520,237290.325294527
2521,201357.69817979052
2522,240079.4943919538
2523,117380.46288383997
2524,132901.5272534144
2525,134412.04763757763
2526,124860.47281337716
2527,117110.20804711361
2528,116918.68298175198
2529,137196.6990953394
2530,116355.83886171656
2531,257580.71203299612
2532,235178.3958790372
2533,216005.78394076752
2534,246940.4869818259
2535,281757.23950362345
2536,254757.67779079056
2537,254125.28060570126
2538,195352.68162283464
2539,213003.00162646186
2540,183241.66924212698
2541,204111.57624254865
2542,157088.77167048352
2543,121784.00749081
2544,107741.08804356772
2545,149993.1348054387
2546,150068.9468800337
2547,164497.37977583706
2548,167764.62572995224
2549,167576.4765793914
2550,538412.6700095767
2551,147005.82074094634
2552,125027.39237803314
2553,57594.965144770336
2554,81212.87071868323
2555,130240.7267709173
2556,80515.34740755928
2557,109458.56353340659
2558,150810.57153356657
2559,112100.31200939813
2560,170327.76984566345
2561,159534.43721122318
2562,140234.58553694165
2563,139501.60463063617
2564,200860.00662674836
2565,151160.40351764509
2566,110898.19913140964
2567,97191.11511128477
2568,186872.07591033168
2569,194554.50865585532
2570,136566.58432815317
2571,157779.90142299235
2572,194059.52230454516
2573,232404.8063448656
2574,277106.06584400055
2575,139163.5051354093
2576,127779.44803180906
2577,130728.7963569127
2578,88907.01488468808
2579,30161.652650212403
2580,89225.3041254119
2581,118620.58932928217
2582,128529.1994574382
2583,264095.96516367956
2584,185087.07201423566
2585,189357.50181987998
2586,241947.10522779613
2587,229228.14736769092
2588,136201.2883766631
2589,162332.53112963145
2590,222042.2396011568
2591,242229.7259766569
2592,219126.3863432773
2593,265638.8194953024
2594,196610.25935896544
2595,225958.6698742702
2596,312518.556274032
2597,190773.8835882917
2598,270485.16015235917
2599,315491.15880217287
2600,163741.4710102086
2601,158698.73901656433
2602,57052.170683189994
2603,70486.15856329922
2604,53384.74609728507
2605,58740.89341962128
2606,147643.7338059746
2607,222314.6081469684
2608,213180.97481428972
2609,175290.57655053702
2610,93345.67050876131
2611,118364.76665343181
2612,159725.93626963464
2613,137137.49653978483
2614,116507.08185329498
2615,175505.76597789745
2616,180155.2409801985
2617,185140.20496008568
2618,218959.14836728096
2619,222853.155002811
2620,202757.05436892086
2621,187914.88321451773
2622,197186.95099046826
2623,242677.05315756914
2624,293303.9075961476
2625,245016.98099769698
2626,191058.4566270396
2627,183771.34196716745
2628,380134.9496333047
2629,379130.52470291243
2630,320878.50914442237
2631,382486.6961206242
2632,336363.0036896847
2633,277753.89541516243
2634,344342.03842313983
2635,169028.1625587542
2636,205911.244505952
2637,192701.62626622815
2638,258248.0494718179
2639,208383.0159140753
2640,167759.76326474617
2641,90273.05905359541
2642,184197.87598713266
2643,125595.6219678286
2644,129119.49795017764
2645,114847.05669638806
2646,111209.02991277364
2647,121456.8766725912
2648,151948.81248480442
2649,151902.37653146626
2650,150749.8049788326
2651,141391.19753392937
2652,345644.98096947954
2653,255278.3878550341
2654,227403.7474197721
2655,337743.5125685537
2656,298938.11199824023
2657,304617.5325165489
2658,266402.0447078699
2659,282565.46315728873
2660,303443.6171474124
2661,310501.66757685225
2662,320243.4193168727
2663,281090.2180203325
2664,260493.31464477698
2665,320952.79804433486
2666,271544.6402466991
2667,188905.14031421207
2668,203785.58324132732
2669,176815.10273170506
2670,278680.0972869701
2671,203902.9158175463
2672,208846.29425117327
2673,214584.55590100773
2674,228415.31499371456
2675,177186.1608795633
2676,209329.1674859895
2677,218008.8476943164
2678,257947.45953352586
2679,276451.9465379538
2680,284771.38544968143
2681,354976.1376951062
2682,299586.7324463399
2683,404828.22728160955
2684,295827.9186238295
2685,313572.23665955546
2686,251622.1950030129
2687,286334.74839118705
2688,230363.2150093763
2689,214024.54957593058
2690,351700.41228208644
2691,186163.4190049048
2692,129170.5484138953
2693,200035.9400869474
2694,137968.5223633719
2695,215455.57934598997
2696,202413.11457510572
2697,186982.27577835915
2698,215178.16251361463
2699,174545.8338702541
2700,148774.6576640571
2701,164061.08031276322
2702,126347.22663392115
2703,165313.57068878028
2704,159615.846026144
2705,104165.08067490219
2706,100488.31356368004
2707,140104.85582402966
2708,110626.27407979034
2709,97196.02793277381
2710,119574.73095503892
2711,278101.3358090373
2712,339142.3352103743
2713,173789.8655938257
2714,155188.07466036326
2715,164853.52935093967
2716,150772.028988595
2717,180743.46728541073
2718,222437.45698946796
2719,132878.85455809755
2720,224672.26700086216
2721,140286.68241207453
2722,176202.83428226365
2723,178403.87901601486
2724,111397.58953649469
2725,129502.9270851484
2726,119752.43777761084
2727,163012.51826182217
2728,186093.01815155311
2729,132031.95697234303
2730,138854.04452196998
2731,137103.63586805214
2732,114732.40288169216
2733,177509.3647491308
2734,157129.33315677766
